hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
TPU,xla,N/A,47,False,NGCF,NGCF_CE_r4,CE,CE,9.811293475070884e-05,41.47,0.0836,0.0923,0.0426,0.0769,0.1469,0.1662,0.0793,0.0773,0.2874,0.4337,0.0475,0.0427
TPU,xla,N/A,47,False,NGCF,NGCF_CE_r5,CE,CE,3.5691088442258164e-05,15.4,0.0288,0.0349,0.0112,0.0259,0.0597,0.0749,0.028,0.0329,0.123,0.2375,0.0143,0.0126
TPU,xla,N/A,47,False,NGCF,NGCF_CE_r6,CE,CE,2.246129199240741e-05,10.08,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
TPU,xla,N/A,47,False,NGCF,NGCF_MSE_r1,MSE,MSE,0.00016300549641772767,68.39,0.0918,0.0986,0.0395,0.0777,0.1684,0.1865,0.0844,0.081,0.299,0.4369,0.0538,0.0466
TPU,xla,N/A,47,False,NGCF,NGCF_MSE_r2,MSE,MSE,7.00950072709019e-05,29.67,0.0506,0.057,0.0235,0.0465,0.0944,0.1103,0.0496,0.0503,0.2004,0.3203,0.0265,0.0232
TPU,xla,N/A,47,False,NGCF,NGCF_MSE_r3,MSE,MSE,9.454823371599631e-05,39.98,0.0718,0.0809,0.0312,0.0639,0.13,0.149,0.0689,0.0708,0.2587,0.4019,0.0407,0.0355
TPU,xla,N/A,47,False,NGCF,NGCF_MSE_r4,MSE,MSE,9.7882528062537e-05,41.2,0.0848,0.0931,0.0426,0.0769,0.1499,0.1684,0.08,0.078,0.2916,0.4316,0.0483,0.0432
TPU,xla,N/A,47,False,NGCF,NGCF_MSE_r5,MSE,MSE,3.595021638815702e-05,15.68,0.0288,0.0348,0.0112,0.0258,0.0597,0.0748,0.028,0.0328,0.123,0.2375,0.0143,0.0126
TPU,xla,N/A,47,False,NGCF,NGCF_MSE_r6,MSE,MSE,2.349669249772269e-05,10.48,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
TPU,xla,N/A,47,False,NeuMF,NeuMF_BPR_r1,BPR,BPR,6.761118414239496e-05,28.79,0.2397,0.2373,0.1288,0.1994,0.3926,0.4095,0.2025,0.162,0.5885,0.7116,0.1634,0.138
TPU,xla,N/A,47,False,NeuMF,NeuMF_BPR_r2,BPR,BPR,4.594219065435998e-05,19.6,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
TPU,xla,N/A,47,False,NeuMF,NeuMF_BPR_r3,BPR,BPR,3.5875554995314826e-05,15.6,0.2193,0.2164,0.1117,0.1741,0.3694,0.3873,0.1839,0.1492,0.5355,0.6681,0.1483,0.1234
TPU,xla,N/A,47,False,NeuMF,NeuMF_BPR_r4,BPR,BPR,5.286986478106222e-05,22.5,0.2296,0.2281,0.1237,0.1922,0.3752,0.3926,0.1962,0.1578,0.5779,0.7063,0.1544,0.1308
TPU,xla,N/A,47,False,NeuMF,NeuMF_BPR_r5,BPR,BPR,3.4294065777189814e-05,14.98,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
TPU,xla,N/A,47,False,NeuMF,NeuMF_BPR_r6,BPR,BPR,3.204584914105136e-05,13.78,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
TPU,xla,N/A,47,False,NeuMF,NeuMF_CE_r1,CE,CE,6.897445552619312e-05,29.37,0.2397,0.2373,0.1288,0.1994,0.3926,0.4095,0.2025,0.162,0.5885,0.7116,0.1634,0.138
