hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,LightGCN,LightGCN_MSE_r2,MSE,MSE,1.8595276976218495e-05,1.84,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,LightGCN,LightGCN_MSE_r3,MSE,MSE,1.939072549440764e-05,1.92,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,LightGCN,LightGCN_MSE_r4,MSE,MSE,2.2580452555302397e-05,1.75,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,LightGCN,LightGCN_MSE_r5,MSE,MSE,1.1744161653992099e-05,1.1,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,LightGCN,LightGCN_MSE_r6,MSE,MSE,1.0331729042168518e-05,1.35,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,NGCF,NGCF_BPR_r1,BPR,BPR,4.156896740176121e-05,3.17,0.0925,0.0979,0.0456,0.0816,0.1618,0.1804,0.0895,0.0814,0.3181,0.4634,0.0525,0.0445
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,NGCF,NGCF_BPR_r2,BPR,BPR,2.2271251898395982e-05,1.71,0.0522,0.0591,0.0248,0.0477,0.0974,0.1147,0.0496,0.0509,0.1941,0.3256,0.0282,0.0246
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,NGCF,NGCF_BPR_r3,BPR,BPR,2.5719097995429034e-05,1.82,0.0746,0.0828,0.0306,0.0672,0.1348,0.1537,0.0732,0.0735,0.2672,0.4146,0.0415,0.0357
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,NGCF,NGCF_BPR_r4,BPR,BPR,2.4912326095091832e-05,2.14,0.0814,0.0865,0.0362,0.0687,0.1474,0.1642,0.0774,0.0734,0.281,0.4072,0.0461,0.0385
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,NGCF,NGCF_BPR_r5,BPR,BPR,1.2330363117792706e-05,1.06,0.0324,0.0384,0.0144,0.0298,0.0632,0.0774,0.0331,0.0364,0.1453,0.2513,0.0157,0.0139
