hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_MSE_r6,MSE,MSE,2.8352565780687172e-05,3.27,0.1307,0.1325,0.0658,0.104,0.2296,0.2476,0.1175,0.1005,0.3955,0.527,0.0797,0.0667
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2024_r1,N/A,N/A,1.2345511298421068e-05,2.27,0.0532,0.0566,0.022,0.0414,0.1064,0.1207,0.0481,0.0469,0.1983,0.3054,0.029,0.0237
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2024_r2,N/A,N/A,1.2965166368979947e-05,1.91,0.1066,0.1118,0.0669,0.0996,0.1909,0.2065,0.0923,0.0778,0.3521,0.4687,0.062,0.0557
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2024_r3,N/A,N/A,1.4095245636232666e-05,2.07,0.1174,0.1265,0.0712,0.1165,0.2066,0.2255,0.1052,0.092,0.3977,0.5366,0.068,0.0619
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2024_r4,N/A,N/A,1.8358138790740283e-05,3.33,0.1219,0.1278,0.0716,0.1118,0.2248,0.2448,0.1073,0.0938,0.3987,0.5408,0.0701,0.0612
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2024_r5,N/A,N/A,2.062682616210194e-05,3.0,0.1272,0.1306,0.0726,0.1165,0.2346,0.2533,0.1122,0.0934,0.4062,0.544,0.0741,0.063
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2024_r6,N/A,N/A,2.96883342717071e-05,3.46,0.129,0.1322,0.0737,0.1159,0.2361,0.2558,0.113,0.0945,0.404,0.5451,0.0761,0.0644
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2025_r1,N/A,N/A,1.1472031162584574e-05,1.86,0.0374,0.0468,0.0145,0.0397,0.0718,0.0918,0.0388,0.0445,0.1622,0.3118,0.0188,0.017
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2025_r2,N/A,N/A,1.660232978934775e-05,2.78,0.112,0.1167,0.0582,0.1032,0.1994,0.2198,0.1018,0.0873,0.3637,0.5196,0.0662,0.0556
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2025_r3,N/A,N/A,1.3534843921926422e-05,2.55,0.1191,0.1251,0.0694,0.1157,0.2128,0.234,0.109,0.0938,0.4019,0.5589,0.0681,0.0577
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2025_r4,N/A,N/A,1.5591865165007825e-05,2.24,0.1274,0.1312,0.0718,0.1148,0.227,0.2478,0.1135,0.0966,0.4072,0.5599,0.0754,0.0634
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2025_r5,N/A,N/A,2.10315253043325e-05,3.06,0.127,0.1304,0.0741,0.1143,0.2256,0.2458,0.1133,0.0959,0.4104,0.5578,0.0748,0.063
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2025_r6,N/A,N/A,3.3494649793579256e-05,3.82,0.1266,0.1301,0.073,0.1138,0.2254,0.246,0.1128,0.0953,0.4072,0.5589,0.0746,0.0628
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2026_r1,N/A,N/A,1.1392462059003174e-05,2.61,0.0489,0.0538,0.0219,0.0436,0.095,0.1119,0.0464,0.0449,0.1898,0.3171,0.0262,0.0218
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2026_r2,N/A,N/A,1.213893265541622e-05,1.92,0.127,0.1318,0.0682,0.114,0.2303,0.2497,0.1122,0.096,0.4019,0.5451,0.0751,0.0643
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2026_r3,N/A,N/A,1.3469957201887815e-05,2.36,0.1375,0.1415,0.0732,0.1253,0.2539,0.2739,0.119,0.101,0.4199,0.5684,0.0822,0.069
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2026_r4,N/A,N/A,1.6133616090248438e-05,2.21,0.1365,0.1422,0.0782,0.1247,0.2487,0.2695,0.1181,0.1027,0.4199,0.5716,0.0814,0.0698
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2026_r5,N/A,N/A,2.389744960162397e-05,3.35,0.1388,0.1434,0.0784,0.1252,0.2562,0.2762,0.1192,0.1025,0.4263,0.5758,0.0829,0.0706
T4_GPU,cuda,Tesla T4,12,False,Pop,Pop_s2026_r6,N/A,N/A,3.023790159791787e-05,3.96,0.1393,0.1446,0.0802,0.1266,0.2548,0.2753,0.119,0.1031,0.4263,0.5758,0.0834,0.0717
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2024_r1,N/A,N/A,7.619425371143793e-06,1.83,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2024_r2,N/A,N/A,7.869319799321012e-06,1.55,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2024_r3,N/A,N/A,8.35088981572804e-06,1.61,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2024_r4,N/A,N/A,8.60487580008414e-08,2.34,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2024_r5,N/A,N/A,1.9052592813359474e-05,2.72,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2024_r6,N/A,N/A,2.0197502257859665e-05,2.98,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2025_r1,N/A,N/A,7.479926919884898e-06,1.79,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2025_r2,N/A,N/A,7.842664489578422e-06,1.53,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2025_r3,N/A,N/A,8.486389256908314e-06,1.61,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2025_r4,N/A,N/A,1.1174984074716355e-05,2.13,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2025_r5,N/A,N/A,1.7529972361747606e-05,2.79,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2025_r6,N/A,N/A,2.0397069652756525e-05,2.98,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2026_r1,N/A,N/A,7.617093182530551e-06,1.83,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2026_r2,N/A,N/A,7.857044090330097e-06,1.52,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2026_r3,N/A,N/A,8.252716486004371e-06,1.59,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2026_r4,N/A,N/A,1.3733868732914836e-05,2.34,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2026_r5,N/A,N/A,1.44300196126156e-05,2.58,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
T4_GPU,cuda,Tesla T4,12,False,Random,Random_s2026_r6,N/A,N/A,1.9565199473142624e-05,2.92,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
